,pca-2d-one,pca-2d-two,Type,image_name
34,-16.801172,-4.7011514,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S0_TRITC.tiff_2952_984.tiff
35,-19.14136,8.370995,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S0_TRITC.tiff_2952_1476.tiff
36,-16.77174,-6.2054496,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S0_TRITC.tiff_2952_2952.tiff
37,-16.63857,-7.5075235,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_492_1476.tiff
38,-16.830664,-9.619537,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_492_1968.tiff
39,-22.493055,29.091097,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_1476_3936.tiff
40,-18.502218,2.0797129,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_1968_2952.tiff
41,-17.871813,-0.5808505,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_2460_2952.tiff
42,-19.86342,10.980737,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_2952_0.tiff
43,-18.637115,4.7176905,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_3444_1476.tiff
44,-17.985731,1.1238301,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_3936_492.tiff
45,-22.41474,28.212337,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S1_TRITC.tiff_3936_2460.tiff
46,-22.106697,27.645752,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S2_TRITC.tiff_492_492.tiff
47,-21.453812,25.13633,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S2_TRITC.tiff_984_492.tiff
48,-23.83274,38.75652,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S2_TRITC.tiff_2460_2460.tiff
49,-22.476582,30.71009,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S2_TRITC.tiff_2952_984.tiff
50,-23.823795,37.1853,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S2_TRITC.tiff_3444_984.tiff
51,-18.879566,12.22204,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S2_TRITC.tiff_3444_1476.tiff
52,-18.529688,5.4651127,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_492_1968.tiff
53,-17.45872,-3.1582177,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_492_3936.tiff
54,-16.970804,-5.2372985,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_984_492.tiff
55,-18.004206,1.1529208,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_984_984.tiff
56,-19.100315,10.127668,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_984_2460.tiff
57,-17.030205,-4.788823,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_1476_984.tiff
58,-15.718538,-13.715502,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_1476_1476.tiff
59,-18.872261,7.6192975,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_1476_3936.tiff
60,-21.669846,24.181297,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_2460_492.tiff
61,-18.562885,3.63539,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_2460_2460.tiff
62,-20.527803,17.134043,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_2460_2952.tiff
63,-25.091993,44.671234,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_2460_3444.tiff
64,-19.42997,10.450254,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_2460_3936.tiff
65,-15.816903,-10.878571,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_2952_3444.tiff
66,-17.019997,-3.4476287,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S3_TRITC.tiff_2952_3936.tiff
67,-17.41856,0.61068845,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_1476_984.tiff
68,-18.294975,1.5693889,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_1476_1968.tiff
69,-17.405447,-2.2236829,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_1968_1476.tiff
70,-20.468052,17.379995,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_2460_1476.tiff
71,-19.152248,7.78851,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_2460_2460.tiff
72,-19.026604,6.2965627,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_2460_2952.tiff
73,-18.436874,7.1172304,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_2952_984.tiff
74,-17.193151,-4.2485213,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_2952_2460.tiff
75,-20.157331,13.589466,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_3444_492.tiff
76,-19.144062,11.641985,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_3444_984.tiff
77,-20.791725,21.701967,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_3444_3936.tiff
78,-20.546509,15.831263,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_3936_492.tiff
79,-20.37387,25.036036,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_3936_2460.tiff
80,-19.915178,12.90698,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_3936_2952.tiff
81,-21.775837,23.04804,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_3936_3444.tiff
82,-16.45397,-7.6388936,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S4_TRITC.tiff_3936_3936.tiff
83,-19.743921,18.95216,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_0_1476.tiff
84,-21.166315,19.66552,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_492_492.tiff
85,-18.419945,2.0025003,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_492_984.tiff
86,-19.679203,13.786484,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_984_1476.tiff
87,-19.938728,13.341751,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_984_1968.tiff
88,-20.034649,12.516542,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_984_2460.tiff
89,-18.655897,4.1368127,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_1476_984.tiff
90,-16.931194,-4.1858134,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_1476_1968.tiff
91,-19.434732,9.715199,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_2460_984.tiff
92,-16.266869,-9.260541,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_2952_1476.tiff
93,-17.873178,-0.43060207,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_2952_2460.tiff
94,-17.703962,-0.86493325,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S5_TRITC.tiff_2952_2952.tiff
95,-21.124876,19.810202,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_492_1968.tiff
96,-17.369066,0.40243933,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_492_2460.tiff
97,-20.769844,18.492208,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_1476_492.tiff
98,-18.809647,5.7892756,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_1476_984.tiff
99,-24.819221,46.391502,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_1476_2952.tiff
100,-21.638067,23.413593,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_1968_2460.tiff
101,-21.304768,21.938107,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_1968_2952.tiff
102,-20.660156,16.477491,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_2460_2460.tiff
103,-20.806168,18.308311,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_2460_2952.tiff
104,-18.07205,0.89953715,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_2952_2460.tiff
105,-17.15774,-3.7023513,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_2952_2952.tiff
106,-20.425014,31.359194,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_3444_984.tiff
107,-17.117775,-3.1449556,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_3444_2460.tiff
108,-19.121138,8.701232,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S6_TRITC.tiff_3444_2952.tiff
109,-20.823391,21.67865,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S7_TRITC.tiff_984_1968.tiff
110,-19.899292,20.626083,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S7_TRITC.tiff_1476_492.tiff
111,-24.285475,41.71574,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S7_TRITC.tiff_2952_492.tiff
112,-25.773905,49.601044,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S7_TRITC.tiff_2952_984.tiff
113,-19.387865,10.303996,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S8_TRITC.tiff_492_492.tiff
114,-22.56732,28.934944,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S8_TRITC.tiff_984_984.tiff
115,-23.34187,35.571117,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S8_TRITC.tiff_984_2952.tiff
116,-19.081247,7.3153324,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S8_TRITC.tiff_2460_2460.tiff
117,-23.41694,34.5207,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S8_TRITC.tiff_2460_2952.tiff
118,-24.33205,40.734352,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S8_TRITC.tiff_2952_2460.tiff
119,-18.512508,3.213338,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_492_984.tiff
120,-18.676277,5.3648014,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_492_1476.tiff
121,-20.533167,19.640615,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_492_2952.tiff
122,-19.81193,12.120346,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_1968_1476.tiff
123,-17.871424,1.0020511,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_1968_1968.tiff
124,-20.42596,18.156393,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_1968_3936.tiff
125,-19.468575,11.834978,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_2460_492.tiff
126,-21.794113,25.560436,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_2460_3444.tiff
127,-18.334015,2.7874463,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_2460_3936.tiff
128,-17.926208,10.486496,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_2952_1476.tiff
129,-18.826778,4.8689528,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S10_TRITC.tiff_2952_3444.tiff
130,-21.12218,19.989178,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_1968_1968.tiff
131,-19.55484,9.35978,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_1968_2460.tiff
132,-16.137453,-10.565665,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_1968_2952.tiff
133,-20.068855,14.425849,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_1968_3444.tiff
134,-17.28393,-3.493746,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_1968_3936.tiff
135,-22.601515,30.705044,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_2460_492.tiff
136,-17.288084,-3.3511994,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_2460_984.tiff
137,-17.423712,-0.36885843,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_2952_1476.tiff
138,-23.03082,34.70136,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_2952_1968.tiff
139,-20.22073,13.98319,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_2952_2460.tiff
140,-22.883066,31.452944,Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/Artifacts/ND_TMA_20210101_R14_V01_S11_TRITC.tiff_3444_1968.tiff
141,27.803959,1.4282229,No_Artifact,/mnt/data/QC_raw_images/Madhavi/antibody aggregation/Images2/train/No_Artifacts/POLANDTMA_R17_V01_MEL07_MDA_S0M3_TRITC1253654.tiff
