,pca-2d-one,pca-2d-two,Type,image_name
22,-12.243993,-2.3394818,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M126_DAPI00.tiff
23,-13.826163,-4.260414,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M126_DAPI0512.tiff
24,-14.44426,1.5800261,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M126_DAPI01024.tiff
25,-17.719599,2.884218,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M126_DAPI5120.tiff
26,-25.141361,11.937151,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M126_DAPI512512.tiff
27,-27.145498,15.842126,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M127_DAPI512512.tiff
28,-24.926558,11.759131,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M128_DAPI01024.tiff
29,-25.048061,11.0028515,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M128_DAPI5121024.tiff
30,-29.202444,23.382696,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M128_DAPI15361536.tiff
31,-23.762926,-0.66874564,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M151_DAPI1536512.tiff
32,-24.137465,5.5094905,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M151_DAPI15361024.tiff
33,-23.3142,7.1326947,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M178_DAPI01536.tiff
34,-5.595588,-5.0242376,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M178_DAPI5121024.tiff
35,-29.52989,25.194223,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M178_DAPI5121536.tiff
36,-19.337372,4.0453906,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M197_DAPI00.tiff
37,-26.126966,15.141819,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M197_DAPI5120.tiff
38,-29.176138,23.49059,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M197_DAPI10240.tiff
39,-23.365894,0.19168405,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M200_DAPI00.tiff
40,-26.828146,17.054193,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CRC004_R10_V01_CRC01_MVM_S0M200_DAPI5120.tiff
41,-15.454761,-9.682089,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M40_DAPI512512.tiff
42,-18.156034,-3.211476,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M40_DAPI5121024.tiff
43,-17.20323,-6.392316,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M48_DAPI15360.tiff
44,-8.638243,-7.7434893,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M48_DAPI1536512.tiff
45,-14.428051,-2.6014457,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M58_DAPI1024512.tiff
46,-18.822105,-3.437519,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M58_DAPI1536512.tiff
47,-15.324603,-2.9770916,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M58_DAPI15361024.tiff
48,-19.41011,-3.7655208,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M58_DAPI10241536.tiff
49,-8.798945,-3.3160913,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M59_DAPI10241024.tiff
50,-9.910631,-5.2038407,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M59_DAPI10241536.tiff
51,-16.366833,-4.486516,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M59_DAPI15361536.tiff
52,-19.107134,-1.9775808,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M68_DAPI1024512.tiff
53,-11.712269,-4.7616014,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M68_DAPI10241024.tiff
54,-5.7487154,-9.376952,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M68_DAPI1536512.tiff
55,-3.6214833,-8.677034,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/CD3OX40_R02_V01_ETIME_MDA_S1M68_DAPI15361024.tiff
56,-28.961266,24.148422,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S0M1_DAPI15361024.tiff
57,-14.157222,-0.012468813,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S0M4_DAPI1024512.tiff
58,-18.553041,-3.8237743,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S0M4_DAPI15360.tiff
59,-16.445341,-7.4898167,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S0M4_DAPI1536512.tiff
60,-20.083746,-2.9814513,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S1M0_DAPI15361024.tiff
61,-25.976454,8.367239,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S1M0_DAPI15361536.tiff
62,-17.707949,1.7432541,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S1M2_DAPI10240.tiff
63,-22.510895,1.5947809,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S1M2_DAPI15360.tiff
64,-24.776455,3.8835442,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S1M2_DAPI1536512.tiff
65,-15.121632,-0.8091033,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S2M0_DAPI1024512.tiff
66,-21.092457,-4.387033,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S2M2_DAPI5121024.tiff
67,-21.654255,-4.591587,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S2M3_DAPI512512.tiff
68,-19.384644,-2.359047,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S2M3_DAPI5121024.tiff
69,-22.417097,3.76581,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S4M2_DAPI10241024.tiff
70,-21.034492,-2.2566435,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S4M2_DAPI15361024.tiff
71,-25.977915,8.9334135,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S4M2_DAPI15361536.tiff
72,-22.269804,6.1694,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S11M2_DAPI00.tiff
73,-16.042965,5.852265,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S11M2_DAPI0512.tiff
74,-17.547445,-0.002019018,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S11M2_DAPI01024.tiff
75,-9.936554,2.9322662,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S11M2_DAPI5121024.tiff
76,-15.751914,-0.09212053,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S11M2_DAPI10241024.tiff
77,-20.46865,-3.837623,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S13M1_DAPI0512.tiff
78,-16.284826,-3.7906713,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S13M4_DAPI1024512.tiff
79,-19.282906,-0.23460141,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S13M4_DAPI5121536.tiff
80,-25.150948,7.0769634,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S14M0_DAPI01024.tiff
81,-21.360188,6.5312333,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S15M1_DAPI00.tiff
82,-21.790821,-3.4401162,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S15M1_DAPI0512.tiff
83,-22.72857,4.324092,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S15M4_DAPI5121024.tiff
84,-21.789038,4.031064,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S15M4_DAPI1024512.tiff
85,-24.203667,4.51833,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S17M0_DAPI512512.tiff
86,-24.22696,8.187261,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S17M0_DAPI1024512.tiff
87,-21.453732,-0.42590272,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S29M5_DAPI512512.tiff
88,-22.93869,0.34319723,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S31M2_DAPI5120.tiff
89,-25.217726,3.6407876,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S31M2_DAPI1536512.tiff
90,-25.394638,10.918812,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S31M2_DAPI15361024.tiff
91,-24.609465,2.758417,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S31M5_DAPI1024512.tiff
92,-26.16481,12.296755,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S31M5_DAPI1536512.tiff
93,-20.477278,0.90831965,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S31M5_DAPI15361024.tiff
94,-23.7902,3.792843,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S34M4_DAPI1536512.tiff
95,-20.97665,-2.905633,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S34M4_DAPI15361024.tiff
96,-8.028029,-2.655431,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S34M6_DAPI00.tiff
97,-25.118927,5.3443885,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S34M6_DAPI0512.tiff
98,-22.846573,-0.7055041,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S34M7_DAPI00.tiff
99,-25.355354,5.7754445,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S34M7_DAPI0512.tiff
100,-21.951906,5.4414206,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S34M7_DAPI512512.tiff
101,-24.98679,4.804015,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S35M0_DAPI0512.tiff
102,-18.846918,0.17271487,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S35M0_DAPI5120.tiff
103,-26.824377,12.393499,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S37M3_DAPI5121024.tiff
104,-22.959839,-1.9704291,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S37M3_DAPI10241024.tiff
105,-22.788559,1.3107446,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S37M5_DAPI512512.tiff
106,-27.09713,13.441646,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S37M5_DAPI1024512.tiff
107,-25.351278,4.6143227,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S39M4_DAPI1024512.tiff
108,-27.028572,15.834087,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S39M4_DAPI1536512.tiff
109,-24.537539,3.7487316,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S41M3_DAPI0512.tiff
110,-31.698868,36.133797,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S41M3_DAPI01024.tiff
111,-21.800415,-3.889961,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S46M6_DAPI10240.tiff
112,-28.089748,19.18662,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S46M6_DAPI1024512.tiff
113,-28.390081,19.212929,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S47M1_DAPI00.tiff
114,-30.274462,29.18713,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S47M1_DAPI0512.tiff
115,-27.342003,14.348761,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S47M1_DAPI01536.tiff
116,-25.53617,6.2788935,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S47M1_DAPI512512.tiff
117,-24.540432,1.7948391,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S47M1_DAPI5121024.tiff
118,-28.646816,20.733307,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S49M1_DAPI1024512.tiff
119,-28.655949,21.281061,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S54M0_DAPI5120.tiff
120,-26.223057,10.4105835,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S95M5_DAPI00.tiff
121,-35.97309,58.79821,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S95M5_DAPI5120.tiff
122,-26.288557,9.387827,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S95M5_DAPI1024512.tiff
123,-21.6675,-3.9120557,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S95M5_DAPI15360.tiff
124,-24.275185,6.709756,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S96M3_DAPI0512.tiff
125,-28.293766,20.547586,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S96M3_DAPI01024.tiff
126,-24.173267,8.287735,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S96M3_DAPI5121536.tiff
127,-16.052158,-5.237023,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S96M3_DAPI10241024.tiff
128,-23.58782,-1.8380673,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S96M3_DAPI10241536.tiff
129,-24.428392,4.5430174,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/TMA10A_R05_V04_MEL04B_MDA_S96M3_DAPI512512.tiff
130,-24.625896,4.5657606,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200425_07R-Scene-09-ScanRegion8_S0M6_DAPI1536512.tiff
131,-21.65607,-4.559676,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200425_07R-Scene-09-ScanRegion8_S0M6_DAPI15361024.tiff
132,-17.718197,-3.8021083,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200425_07R-Scene-09-ScanRegion8_S0M7_DAPI0512.tiff
133,-17.95205,1.7028784,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200425_07R-Scene-27-ScanRegion26_S0M7_DAPI5120.tiff
134,-22.201712,4.5723567,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200416_01R-Scene-32-ScanRegion31_S0M3_DAPI01536.tiff
135,-17.713243,-2.839766,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200416_01R-Scene-32-ScanRegion31_S0M3_DAPI10241536.tiff
136,-11.152221,0.037837133,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200416_01R-Scene-55-ScanRegion54_S0M2_DAPI00.tiff
137,-27.125687,12.87388,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200416_01R-Scene-55-ScanRegion54_S0M3_DAPI10240.tiff
138,-27.097027,15.808415,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200416_01R-Scene-55-ScanRegion54_S0M3_DAPI1024512.tiff
139,-25.61524,10.281336,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200416_01R-Scene-55-ScanRegion54_S0M6_DAPI1024512.tiff
140,-24.0038,5.0401196,Artifact,/mnt/data/QC_raw_images/Madhavi/Tissue fold/Model1008/train/Artifacts/DLBCL10_20200416_01R-Scene-57-ScanRegion56_S0M1_DAPI1024512.tiff
